5.1789,5.3098,5.4417,5.5746,5.7081,5.8419,5.9759,6.1098,6.2433,6.3762,11.783,12.13,12.491,12.866,13.255,13.657,14.072,14.5,14.941
15.024,15.17,15.319,15.469,15.62,15.773,15.926,16.079,16.232,16.384,24.441,24.902,25.383,25.884,26.404,26.943,27.501,28.078,28.672
14.864,15.015,15.168,15.324,15.483,15.644,15.805,15.968,16.131,16.294,24.194,24.671,25.168,25.685,26.222,26.778,27.353,27.947,28.559
1.4695,1.6372,1.8044,1.9708,2.1359,2.2992,2.4604,2.6191,2.7749,2.9275,7.3301,7.6963,8.0695,8.4494,8.8355,9.2274,9.6249,10.028,10.435
10.63,10.756,10.887,11.022,11.159,11.3,11.443,11.589,11.736,11.884,15.466,15.77,16.087,16.414,16.751,17.099,17.456,17.823,18.2
3.5117,3.6452,3.7795,3.9142,4.0491,4.184,4.3186,4.4527,4.586,4.7184,10.218,10.603,11.005,11.424,11.859,12.309,12.776,13.258,13.756
1.6993,1.8093,1.9196,2.0302,2.141,2.2519,2.3629,2.4738,2.5846,2.6951,5.0797,5.3051,5.539,5.7813,6.032,6.2909,6.5581,6.8334,7.1168
16.959,17.136,17.316,17.497,17.679,17.862,18.044,18.226,18.407,18.585,26.777,27.225,27.684,28.154,28.635,29.126,29.626,30.136,30.654
2.3785,2.5348,2.6913,2.8476,3.0034,3.1583,3.3119,3.4639,3.614,3.7617,10.921,11.414,11.929,12.464,13.019,13.593,14.187,14.8,15.433
6.549,6.6971,6.849,7.0041,7.1621,7.3225,7.4847,7.6483,7.8126,7.9772,10.105,10.33,10.555,10.778,10.999,11.219,11.435,11.649,11.86
12.397,12.559,12.724,12.891,13.06,13.231,13.402,13.574,13.745,13.915,17.695,17.928,18.158,18.384,18.605,18.821,19.032,19.237,19.437
19.329,19.498,19.67,19.843,20.016,20.19,20.364,20.538,20.71,20.88,27.036,27.375,27.718,28.064,28.414,28.766,29.12,29.476,29.833
9.56,9.6896,9.8223,9.9577,10.096,10.236,10.378,10.521,10.665,10.81,12.474,12.647,12.82,12.992,13.162,13.33,13.496,13.66,13.821
7.5855,7.7118,7.8404,7.9711,8.1036,8.2376,8.3728,8.5089,8.6457,8.7828,13.801,14.167,14.55,14.949,15.365,15.796,16.243,16.706,17.184
10.105,10.261,10.416,10.571,10.725,10.878,11.03,11.179,11.326,11.471,14.412,14.586,14.753,14.913,15.065,15.21,15.346,15.474,15.593
13.274,13.446,13.62,13.795,13.97,14.145,14.32,14.493,14.665,14.835,25.174,25.717,26.282,26.867,27.473,28.098,28.743,29.407,30.089
11.964,12.129,12.297,12.47,12.645,12.822,13.001,13.182,13.362,13.542,14.484,14.698,14.908,15.11,15.306,15.495,15.675,15.848,16.011
3.3476,3.4976,3.6481,3.7988,3.9494,4.0995,4.2487,4.3968,4.5434,4.6882,7.7373,8.0121,8.2901,8.5712,8.8547,9.1405,9.4283,9.7179,10.009
8.4698,8.6225,8.7762,8.9304,9.085,9.2393,9.3932,9.5461,9.6977,9.8476,15.743,16.115,16.498,16.892,17.296,17.71,18.134,18.567,19.009
11.854,12.006,12.162,12.32,12.48,12.642,12.806,12.97,13.134,13.298,16.772,17.04,17.31,17.581,17.854,18.127,18.4,18.673,18.946
17.314,17.484,17.657,17.831,18.007,18.183,18.358,18.534,18.708,18.881,26.153,26.576,27.011,27.456,27.912,28.377,28.851,29.334,29.825
18.598,18.769,18.944,19.122,19.304,19.487,19.672,19.858,20.045,20.23,26.341,26.706,27.077,27.454,27.835,28.22,28.608,29,29.395
5.813,5.9547,6.0979,6.2421,6.3871,6.5325,6.6781,6.8234,6.9681,7.1119,14.375,14.863,15.375,15.91,16.468,17.048,17.652,18.277,18.924
6.2722,6.404,6.5359,6.6677,6.7993,6.9303,7.0607,7.1902,7.3186,7.4457,9.7502,9.9236,10.096,10.267,10.436,10.603,10.769,10.932,11.093
8.234,8.3998,8.5656,8.7309,8.8954,9.0585,9.22,9.3793,9.5362,9.6901,13.806,14.064,14.321,14.576,14.827,15.076,15.321,15.563,15.8
7.3753,7.5104,7.6492,7.7915,7.9367,8.0847,8.2348,8.3866,8.5398,8.6938,11.777,12.026,12.28,12.538,12.799,13.064,13.331,13.601,13.874
4.8583,5.0173,5.1764,5.3351,5.4932,5.6502,5.8057,5.9593,6.1108,6.2598,14.33,14.841,15.374,15.929,16.504,17.1,17.716,18.352,19.009
5.0991,5.2168,5.3353,5.4546,5.5745,5.6948,5.8154,5.936,6.0567,6.1771,11.045,11.371,11.711,12.067,12.438,12.824,13.225,13.641,14.071
12.373,12.53,12.69,12.853,13.018,13.185,13.353,13.521,13.689,13.857,22.882,23.39,23.919,24.47,25.041,25.633,26.244,26.875,27.525
10.539,10.675,10.815,10.957,11.102,11.249,11.397,11.547,11.697,11.848,14.262,14.491,14.722,14.955,15.19,15.426,15.663,15.9,16.138
4.0183,4.147,4.2756,4.4041,4.5321,4.6595,4.7861,4.9118,5.0364,5.1597,7.034,7.2039,7.3731,7.5414,7.7085,7.8744,8.0388,8.2017,8.363
5.1581,5.3179,5.4788,5.6403,5.8021,5.9638,6.1247,6.2847,6.4431,6.5997,13.978,14.458,14.956,15.472,16.007,16.558,17.127,17.713,18.315
4.8426,4.983,5.1267,5.2734,5.4226,5.574,5.7271,5.8814,6.0366,6.192,8.8772,9.1538,9.4359,9.7233,10.015,10.312,10.612,10.916,11.224
10.752,10.91,11.068,11.227,11.387,11.546,11.704,11.861,12.016,12.17,21.4,21.906,22.433,22.981,23.549,24.138,24.746,25.375,26.022
4.9317,5.0561,5.1817,5.3083,5.4356,5.5635,5.6917,5.82,5.9482,6.0761,7.0329,7.1757,7.3164,7.4547,7.5904,7.7234,7.8533,7.9802,8.104
6.9779,7.1297,7.2812,7.4322,7.5823,7.7312,7.8786,8.0242,8.1676,8.3087,12.145,12.39,12.636,12.881,13.126,13.371,13.615,13.857,14.099
4.4005,4.5786,4.7583,4.9389,5.1199,5.3007,5.4807,5.6594,5.8362,6.0106,13.287,13.804,14.338,14.89,15.458,16.042,16.642,17.256,17.886
9.58,9.7341,9.8891,10.045,10.2,10.355,10.51,10.663,10.815,10.965,15.674,15.95,16.229,16.51,16.792,17.076,17.36,17.646,17.932
7.346,7.4526,7.562,7.6743,7.7891,7.9063,8.0258,8.1472,8.2704,8.3951,9.862,10.055,10.253,10.458,10.669,10.886,11.108,11.336,11.569
6.6729,6.7938,6.9166,7.041,7.1669,7.294,7.4221,7.551,7.6804,7.81,9.4086,9.5736,9.7392,9.9052,10.071,10.237,10.403,10.568,10.733
3.7222,3.8703,4.0183,4.1659,4.3129,4.4588,4.6034,4.7465,4.8876,5.0266,9.1544,9.4629,9.7782,10.1,10.427,10.761,11.1,11.444,11.794
10.262,10.414,10.568,10.723,10.88,11.038,11.196,11.354,11.511,11.668,17.062,17.382,17.708,18.041,18.379,18.722,19.071,19.424,19.782
21.791,21.972,22.155,22.34,22.527,22.715,22.903,23.091,23.278,23.462,30.037,30.379,30.724,31.069,31.415,31.76,32.105,32.449,32.791
9.7956,9.9684,10.144,10.322,10.502,10.683,10.865,11.047,11.228,11.408,15.893,16.207,16.523,16.839,17.155,17.47,17.784,18.097,18.408
10.047,10.183,10.322,10.464,10.608,10.754,10.901,11.05,11.198,11.347,18.427,18.894,19.384,19.897,20.432,20.989,21.567,22.167,22.788
21.928,22.091,22.259,22.429,22.602,22.777,22.953,23.13,23.307,23.483,27.191,27.472,27.753,28.034,28.314,28.593,28.87,29.145,29.417
5.9364,6.072,6.2078,6.3434,6.4785,6.613,6.7467,6.8793,7.0105,7.1402,14.146,14.557,14.986,15.433,15.898,16.381,16.881,17.399,17.934
5.4194,5.583,5.7483,5.9149,6.0822,6.2497,6.417,6.5836,6.749,6.9127,11.54,11.912,12.293,12.681,13.077,13.481,13.89,14.306,14.728
2.4489,2.5627,2.6765,2.7904,2.9041,3.0176,3.1309,3.2438,3.3562,3.468,10.878,11.335,11.82,12.333,12.873,13.441,14.036,14.658,15.308
14.151,14.326,14.504,14.682,14.861,15.041,15.22,15.397,15.573,15.747,25.824,26.342,26.878,27.432,28.003,28.59,29.194,29.813,30.448
9.7709,9.9178,10.067,10.218,10.371,10.524,10.679,10.834,10.988,11.142,18.884,19.353,19.843,20.354,20.884,21.434,22.003,22.591,23.198
8.8659,9.0136,9.1649,9.3194,9.4766,9.6361,9.7974,9.96,10.123,10.287,11.369,11.563,11.754,11.941,12.124,12.302,12.474,12.642,12.803
1.63,1.7346,1.8412,1.9497,2.0599,2.1718,2.2852,2.3999,2.5159,2.6329,3.6366,3.7974,3.9623,4.1312,4.3039,4.4804,4.6604,4.844,5.0311
9.4242,9.5753,9.7278,9.8813,10.036,10.19,10.344,10.498,10.651,10.803,15.271,15.586,15.908,16.236,16.569,16.908,17.252,17.6,17.954
10.468,10.604,10.744,10.886,11.029,11.175,11.322,11.469,11.617,11.765,19.415,19.893,20.395,20.92,21.469,22.04,22.634,23.251,23.89
5.2003,5.3116,5.4273,5.5472,5.671,5.7984,5.9292,6.063,6.1994,6.338,10.829,11.183,11.555,11.947,12.357,12.785,13.231,13.695,14.177
9.5975,9.725,9.8566,9.992,10.131,10.273,10.418,10.565,10.713,10.864,15.072,15.407,15.756,16.118,16.492,16.88,17.28,17.691,18.115
6.5301,6.6605,6.793,6.9273,7.0631,7.2002,7.3381,7.4767,7.6155,7.7543,13.575,13.961,14.364,14.784,15.222,15.675,16.146,16.632,17.135
7.3076,7.4276,7.5523,7.6814,7.8146,7.9516,8.092,8.2353,8.3812,8.5291,12.602,12.946,13.305,13.68,14.071,14.476,14.897,15.332,15.781
7.7977,7.9743,8.1514,8.3286,8.5054,8.6813,8.8557,9.0281,9.1981,9.3651,18.115,18.663,19.231,19.82,20.429,21.056,21.703,22.367,23.05
8.9214,9.0535,9.1867,9.3207,9.4554,9.5904,9.7255,9.8604,9.9949,10.129,12.092,12.253,12.412,12.568,12.721,12.871,13.017,13.16,13.3
9.3729,9.5187,9.6671,9.8179,9.9707,10.125,10.28,10.436,10.592,10.748,14.335,14.576,14.818,15.061,15.305,15.548,15.791,16.034,16.275
