2.4375,4.7885,6.2498,6.6651,7.167,7.6374,8.0053,8.1722,8.6273,8.9203,9.9952,11.536,12.68,13.49,14.144,14.511,14.927,15.392,20.502
8.1443,9.5254,9.946,10.366,10.667,10.947,11.313,11.617,12.641,13.136,13.39,12.643,12.802,13.195,13.337,13.998,14.305,14.651,27.448
9.6697,12.055,12.995,13.514,13.854,14.136,14.819,15.601,16.302,16.964,18.887,22.922,23.807,24.962,25.745,26.918,27.571,27.964,26.776
6.7228,11.066,13.272,14.179,15.265,16.6,17.333,18.041,19.533,20.406,21.262,18.008,18.036,18.934,19.495,19.452,20.791,24.903,24.693
4.6707,5.7625,6.0014,6.3476,6.9709,7.4598,8.1369,8.7968,9.4661,9.8998,10.196,10.271,10.536,11.044,11.6,11.569,12.363,14.097,23.005
6.6524,8.1519,8.5864,8.918,9.4142,9.8514,10.364,10.903,11.64,12.178,13.347,14.856,15.646,16.109,16.539,17.087,17.663,18.312,23.765
5.9208,9.1953,10.86,11.35,11.883,12.441,12.864,13.433,14.147,14.844,15.582,15.447,16.309,16.749,17.46,17.981,18.81,20.806,23.369
9.4981,12.935,15.021,15.854,16.634,17.637,18.196,18.343,19.601,20.367,22.276,23.702,24.392,25.122,25.697,26.272,26.836,27.549,26.458
8.7126,13.439,16.146,16.823,17.322,18.184,18.696,19.428,20.423,21.578,23.627,23.351,24.247,25.169,25.994,26.941,27.813,30.075,27.53
3.8541,5.704,6.6687,7.1256,7.6908,8.2306,8.68,9.0479,9.5729,9.9361,10.729,13.738,14.88,15.858,16.539,16.982,17.587,18.308,22.168
4.7129,5.8202,6.2931,6.5561,6.5881,6.7337,6.8824,7.1071,7.347,7.6697,9.0693,8.2607,8.258,8.6482,8.7389,9.1027,9.3759,9.613,24.459
8.4604,9.0525,8.9954,9.6622,10.311,11.045,11.544,11.989,12.506,13.058,13.284,13.681,14.228,14.693,15.095,15.212,15.715,16.991,24.828
4.5442,7.3362,8.7618,9.2643,9.2282,9.3569,9.7792,10.954,10.922,11.537,13.121,13.351,13.569,14.538,14.965,15.732,16.76,18.844,24.12
6.0914,7.0787,7.2341,7.6953,8.1832,8.581,9.2618,9.8328,10.658,11.227,12.418,15.273,16.326,17.155,17.787,18.167,18.807,19.414,21.763
2.9908,4.5165,5.312,5.627,5.5611,6.3474,5.7894,6.6932,7.2716,8.0376,9.5267,10.295,10.605,10.666,10.857,11.139,11.594,11.432,23.925
7.6918,11.371,12.975,13.54,13.834,14.834,14.748,16.555,17.405,18.788,21.106,23.044,23.717,24.399,24.947,26.039,27.085,27.997,27.123
3.9782,7.0443,8.7363,9.27,9.8351,10.488,10.788,10.992,11.424,11.867,12.399,12.145,12.869,13.377,13.982,14.406,15.072,16.816,20.711
3.5589,4.1139,4.3271,4.5226,4.6003,4.7007,4.9392,5.3404,5.6875,6.0818,7.0999,6.4818,6.846,7.1419,7.4667,7.4346,7.5407,7.7815,22.019
6.8159,7.8241,8.13,8.7713,9.4365,10.074,10.831,11.592,12.711,13.263,14.592,16.553,17.542,18.609,19.443,19.364,20.156,21.312,23.742
3.246,5.7307,6.9004,7.366,7.953,8.3593,8.8083,9.768,9.6342,9.8903,10.203,10.124,11.362,11.177,12.424,12.817,13.803,16.672,18.73
7.5021,9.4299,10.267,10.707,10.86,11.039,11.386,11.823,12.433,13.047,15.068,18.686,19.855,20.927,21.443,22.531,23.135,23.073,26.433
2.5214,3.7868,4.387,4.5471,4.8165,5.0461,5.2193,5.5689,5.8805,6.1664,6.2786,5.8054,5.9695,6.1341,6.4647,6.6961,6.8588,7.9588,20.427
7.0387,7.5865,7.6304,8.2387,8.5546,9.0102,9.3125,9.538,9.9634,10.338,10.644,11.14,11.755,12.275,12.56,13,13.277,14.158,23.686
7.5763,9.3642,9.8767,10.668,11.529,11.535,13.211,14.443,14.44,15.11,17.467,19.723,20.699,21.478,22.281,22.296,23.515,25.921,22.079
7.759,8.8636,9.5367,9.7493,10.111,10.48,10.725,11.182,11.275,11.789,13.147,14.125,14.398,14.833,15.13,15.919,16.354,17.296,25.395
0.89071,3.5257,5.4079,5.778,6.2035,6.7234,6.7165,7.3894,7.9576,8.5188,9.6886,9.0873,9.4916,9.8483,10.136,10.392,10.258,11.081,20.026
2.4958,4.9067,6.1641,6.5335,6.5047,6.6795,6.8134,7.1233,7.5885,8.1272,8.5048,8.5316,8.4943,8.4238,8.8115,9.0636,9.6741,10.91,23.03
5.0601,5.7161,5.8329,6.2005,6.7035,7.2026,7.6769,8.1894,8.9088,9.3605,10.098,10.893,11.564,11.881,12.312,12.35,12.868,13.997,22.181
7.3849,9.5465,10.653,10.774,11.21,11.53,11.779,12.898,13.507,14.676,16.217,16.884,16.84,17.268,17.773,18.517,19.106,20.337,24.5
10.698,15.422,17.688,18.394,19.352,20.757,21.024,21.656,23.185,24.351,24.622,24.879,25.474,26.128,26.825,28.179,28.926,30.333,30.489
8.6751,11.458,12.737,13.583,14.115,14.629,15.229,16.531,16.896,17.502,19.049,19.426,20.119,20.669,21.237,21.811,22.676,25.49,25.037
3.7464,6.7132,8.6795,9.2647,9.7359,10.328,10.65,10.797,11.103,11.465,12.717,15.939,17.613,18.546,19.307,19.832,20.35,20.759,21.159
7.1985,11.708,14.567,15.574,16.887,18.39,18.96,18.531,19.9,20.552,20.365,20.207,21.569,21.906,22.535,22.934,23.706,25.709,24.736
4.962,5.6843,5.8996,6.0806,6.1494,6.2828,6.4745,6.8849,7.3182,7.8129,10.045,12.417,13.046,13.614,13.769,14.322,14.705,14.368,23.047
6.2643,8.4471,9.2945,9.8746,10.545,11.03,11.858,12.635,13.439,13.958,14.459,14.943,15.491,16.296,17.065,17.291,18.512,20.821,21.906
2.0303,2.4622,2.5224,2.6149,2.5865,2.5753,2.5937,2.7102,2.6193,2.7188,4.4054,8.8015,9.8203,10.591,10.707,11.328,11.632,10.158,21.426
9.3251,12.119,13.15,13.644,14.133,14.559,15.144,16.803,17.257,19.347,21.74,24.987,25.878,26.675,27.428,28.515,29.038,29.694,29.692
5.6762,8.1224,9.3655,9.8388,10.07,10.491,10.782,11.471,12.1,12.793,14.762,17.807,19.121,19.769,20.269,20.927,21.671,22.206,23.188
4.2068,7.7595,9.8161,10.368,10.971,11.644,12.205,13.036,13.915,14.601,15.53,13.168,13.69,14.138,15.065,14.985,15.963,19.086,22.376
0.48835,1.4768,1.9431,2.2012,2.1248,2.0744,2.1586,2.5756,2.1913,2.3478,2.2668,2.8154,3.3374,3.8566,3.9757,4.1827,4.5981,5.5736,19.655
6.4425,8.591,9.8647,10.538,11.052,11.59,12.118,12.234,12.809,12.938,13.843,14.432,15.386,15.878,16.463,16.8,17.112,18.057,23.623
4.784,7.3978,9.0147,9.4424,9.8531,10.435,10.765,11.117,11.642,12.188,14.795,17.081,18.682,19.362,19.934,20.427,21.064,21.097,22.476
0.8745,4.2085,6.115,6.5575,6.3282,6.458,6.5997,7.4074,7.9082,8.5395,10.102,11.824,12.281,12.828,13.233,13.752,14.772,16.37,19.584
2.8586,5.949,7.8538,8.1518,8.682,9.1123,9.4414,9.6808,9.8181,10.201,10.879,11.418,11.957,12.458,13.18,13.977,14.991,16.668,19.024
3.9956,5.8089,6.6905,7.0005,7.2424,7.4986,7.6964,8.1275,8.3771,8.6691,10.099,12.76,13.673,13.938,14.133,14.805,15.254,15.542,21.365
1.2057,4.9424,7.2813,7.6174,8.0588,8.3905,8.7177,9.5274,10.145,10.535,12.78,12.816,13.996,14.343,15.11,15.517,16.434,17.912,19.082
8.6767,10.323,10.731,11.356,12.084,12.867,13.698,14.52,15.68,16.44,18.397,20.586,21.586,22.285,22.814,23.13,24.029,25.285,23.345
4.6296,6.8066,8.0266,8.4701,8.5723,8.9175,9.0748,9.1296,10.114,10.619,10.25,9.9012,9.8533,10.077,10.334,10.84,11.317,12.37,24.848
5.6798,8.5417,9.8292,10.386,10.488,10.737,11.043,12.126,12.193,13.129,13.837,14.726,14.753,15.254,15.569,16.473,17.157,19.192,26.043
